+1.00	+3.00	+11.00
+1.00	+3.00	+9.00
+1.00	+3.00	+8.00
+1.00	+4.00	+8.00
+1.00	+0.00	+9.00
+1.00	+0.00	+8.00
+1.00	+4.00	+8.00
+1.00	+3.00	+8.00
+1.00	+3.00	+8.00
+1.00	+4.00	+9.00
+1.00	+4.00	+8.00
+1.00	+4.00	+9.00
+1.00	+4.00	+11.00
+1.00	+3.00	+9.00
+1.00	+3.00	+11.00
+1.00	+4.00	+8.00
+1.00	+0.00	+9.00
+1.00	+0.00	+8.00
+1.00	+0.00	+9.00
+1.00	+0.00	+8.00
+1.00	+3.00	+9.00
+1.00	+3.00	+8.00
+1.00	+4.00	+9.00
+1.00	+4.00	+8.00
+1.00	+0.00	+11.00
+1.00	+0.00	+9.00
+1.00	+0.00	+9.00
+1.00	+4.00	+9.00
+1.00	+3.00	+8.00
+1.00	+3.00	+9.00
+1.00	+3.00	+8.00
+1.00	+3.00	+9.00
+1.00	+4.00	+8.00
+1.00	+4.00	+9.00
+1.00	+3.00	+8.00
+1.00	+4.00	+8.00
+1.00	+4.00	+9.00
+1.00	+0.00	+9.00
+1.00	+4.00	+8.00
+1.00	+0.00	+8.00
+1.00	+4.00	+8.00
+1.00	+4.00	+11.00
+1.00	+0.00	+8.00
+1.00	+3.00	+9.00
+1.00	+3.00	+8.00
+1.00	+3.00	+8.00
+1.00	+3.00	+8.00
+1.00	+3.00	+8.00
+1.00	+4.00	+9.00
+1.00	+0.00	+8.00
+1.00	+4.00	+8.00
+1.00	+3.00	+8.00
+1.00	+0.00	+8.00
+1.00	+3.00	+8.00
+1.00	+0.00	+9.00
+1.00	+4.00	+10.00
+1.00	+4.00	+9.00
+1.00	+3.00	+9.00
+1.00	+0.00	+8.00
+1.00	+3.00	+8.00
+1.00	+4.00	+8.00
+1.00	+0.00	+11.00
+1.00	+4.00	+8.00
+1.00	+0.00	+11.00
+1.00	+4.00	+9.00
+1.00	+4.00	+9.00
+1.00	+0.00	+8.00
+1.00	+4.00	+8.00
+1.00	+3.00	+8.00
+1.00	+0.00	+8.00
+1.00	+3.00	+9.00
+1.00	+3.00	+10.00
+1.00	+4.00	+9.00
+1.00	+3.00	+10.00
+1.00	+0.00	+8.00
+1.00	+3.00	+8.00
+1.00	+0.00	+9.00
+1.00	+0.00	+11.00
+1.00	+0.00	+8.00
+1.00	+4.00	+9.00
+1.00	+3.00	+10.00
+1.00	+3.00	+10.00
+1.00	+0.00	+9.00
+1.00	+0.00	+8.00
+1.00	+4.00	+8.00
+1.00	+3.00	+10.00
+1.00	+4.00	+8.00
+1.00	+0.00	+8.00
+1.00	+0.00	+8.00
+1.00	+3.00	+8.00
+1.00	+0.00	+8.00
+1.00	+0.00	+9.00
+1.00	+3.00	+8.00
+1.00	+4.00	+8.00
+1.00	+0.00	+9.00
+1.00	+0.00	+8.00
+1.00	+4.00	+11.00
+1.00	+0.00	+9.00
+1.00	+4.00	+11.00
+1.00	+0.00	+8.00
