-1.00	+10.93	+21.60
-1.00	+10.56	+20.29
-1.00	+5.08	+14.36
-1.00	+13.42	+21.88
-1.00	+11.15	+20.79
-1.00	+11.19	+22.71
-1.00	+8.17	+18.66
-1.00	+7.75	+22.59
-1.00	+6.92	+19.36
-1.00	+8.27	+20.01
-1.00	+14.59	+23.84
-1.00	+10.46	+21.28
-1.00	+8.93	+22.65
-1.00	+12.52	+20.47
-1.00	+8.85	+25.41
-1.00	+11.54	+22.41
-1.00	+11.35	+20.21
-1.00	+8.93	+14.79
-1.00	+12.49	+23.31
-1.00	+7.43	+18.43
-1.00	+10.59	+18.80
-1.00	+8.29	+16.76
-1.00	+12.11	+17.21
-1.00	+7.45	+14.44
-1.00	+8.43	+17.58
-1.00	+10.00	+19.69
-1.00	+9.99	+15.31
-1.00	+10.22	+17.52
-1.00	+9.07	+19.22
-1.00	+11.28	+24.81
-1.00	+9.63	+21.73
-1.00	+13.81	+19.12
-1.00	+3.70	+14.22
-1.00	+8.22	+19.20
-1.00	+9.55	+16.39
-1.00	+9.68	+18.84
-1.00	+8.05	+19.68
-1.00	+10.17	+21.55
-1.00	+6.80	+14.34
-1.00	+10.37	+21.02
-1.00	+5.85	+21.13
-1.00	+12.80	+20.21
-1.00	+11.91	+19.28
-1.00	+9.13	+16.55
-1.00	+1.82	+14.06
-1.00	+9.24	+19.26
-1.00	+14.99	+25.69
-1.00	+9.16	+19.25
-1.00	+9.11	+18.97
-1.00	+13.76	+25.96
-1.00	+10.66	+22.91
-1.00	+10.49	+16.27
-1.00	+12.40	+20.48
-1.00	+11.62	+22.17
-1.00	+13.01	+20.58
-1.00	+12.16	+18.32
-1.00	+10.29	+16.50
-1.00	+9.80	+23.91
-1.00	+6.43	+20.31
-1.00	+11.69	+21.60
-1.00	+11.47	+18.89
-1.00	+14.28	+18.72
-1.00	+11.58	+16.47
-1.00	+12.70	+18.98
-1.00	+14.00	+24.83
-1.00	+13.35	+16.53
-1.00	+8.08	+15.32
-1.00	+16.61	+25.38
-1.00	+7.74	+16.79
-1.00	+9.79	+15.94
-1.00	+8.86	+20.86
-1.00	+6.93	+24.34
-1.00	+9.66	+13.64
-1.00	+11.04	+15.83
-1.00	+12.34	+15.84
-1.00	+14.27	+24.78
-1.00	+10.11	+23.15
-1.00	+9.66	+17.30
-1.00	+8.69	+18.13
-1.00	+11.45	+16.82
-1.00	+12.39	+17.90
-1.00	+13.48	+22.16
-1.00	+10.32	+18.11
-1.00	+10.90	+21.30
-1.00	+11.01	+19.23
-1.00	+5.68	+19.50
-1.00	+12.01	+19.55
-1.00	+5.45	+17.36
-1.00	+12.80	+21.99
-1.00	+17.34	+21.39
-1.00	+8.32	+19.46
-1.00	+11.44	+20.69
-1.00	+13.23	+24.68
-1.00	+10.95	+21.35
-1.00	+9.32	+22.25
-1.00	+7.11	+17.73
-1.00	+12.98	+20.60
-1.00	+13.51	+17.75
-1.00	+9.17	+20.95
-1.00	+11.26	+17.85
