-1.00	+10.11	+17.76
-1.00	+8.05	+19.53
-1.00	+13.07	+21.79
-1.00	+9.39	+19.42
-1.00	+6.59	+18.34
-1.00	+9.41	+24.00
-1.00	+7.70	+14.84
-1.00	+9.26	+19.61
-1.00	+10.86	+18.32
-1.00	+8.06	+20.56
-1.00	+8.55	+19.25
-1.00	+11.18	+18.87
-1.00	+7.31	+15.33
-1.00	+12.13	+22.28
-1.00	+8.01	+17.57
-1.00	+9.57	+24.43
-1.00	+9.47	+16.70
-1.00	+4.94	+15.55
-1.00	+10.97	+16.78
-1.00	+13.15	+22.33
-1.00	+12.82	+19.36
-1.00	+5.61	+12.30
-1.00	+9.68	+21.04
-1.00	+9.41	+18.90
-1.00	+11.89	+21.90
-1.00	+10.89	+23.77
-1.00	+10.71	+16.91
-1.00	+8.96	+19.34
-1.00	+7.21	+18.42
-1.00	+4.45	+16.37
-1.00	+12.14	+22.11
-1.00	+8.28	+17.95
-1.00	+11.90	+16.86
-1.00	+13.72	+23.34
-1.00	+7.79	+21.22
-1.00	+10.43	+18.83
-1.00	+15.07	+24.15
-1.00	+12.81	+18.69
-1.00	+13.75	+19.35
-1.00	+10.72	+21.36
-1.00	+11.29	+25.60
-1.00	+10.41	+21.58
-1.00	+9.57	+21.70
-1.00	+9.79	+17.39
-1.00	+17.20	+19.93
-1.00	+16.66	+23.04
-1.00	+6.95	+18.14
-1.00	+12.15	+22.08
-1.00	+8.54	+22.51
-1.00	+18.03	+21.76
-1.00	+10.36	+22.65
-1.00	+8.28	+20.54
-1.00	+5.52	+17.73
-1.00	+6.55	+24.26
-1.00	+4.17	+17.01
-1.00	+3.78	+18.21
-1.00	+5.06	+15.12
-1.00	+11.93	+13.03
-1.00	+16.23	+23.75
-1.00	+13.67	+17.63
-1.00	+13.02	+23.41
-1.00	+3.88	+15.29
-1.00	+8.09	+17.24
-1.00	+9.28	+18.57
-1.00	+12.36	+23.35
-1.00	+2.01	+17.20
-1.00	+6.27	+16.52
-1.00	+9.20	+18.93
-1.00	+16.74	+25.59
-1.00	+10.49	+19.12
-1.00	+6.41	+17.44
-1.00	+13.11	+23.33
-1.00	+10.08	+12.24
-1.00	+9.26	+20.63
-1.00	+3.90	+17.50
-1.00	+11.57	+24.01
-1.00	+13.15	+21.23
-1.00	+10.70	+18.83
-1.00	+13.07	+22.52
-1.00	+6.60	+17.79
-1.00	+9.86	+19.02
-1.00	+7.15	+18.66
-1.00	+10.38	+16.01
-1.00	+5.19	+19.65
-1.00	+11.68	+22.38
-1.00	+12.73	+20.36
-1.00	+10.70	+18.25
-1.00	+11.42	+21.31
-1.00	+15.80	+23.30
-1.00	+15.48	+20.79
-1.00	+7.00	+19.40
-1.00	+14.79	+20.29
-1.00	+15.60	+20.44
-1.00	+8.87	+19.10
-1.00	+13.65	+19.34
-1.00	+8.94	+18.84
-1.00	+10.89	+25.21
-1.00	+8.68	+22.26
-1.00	+10.63	+14.75
-1.00	+7.70	+17.70
