+1.00	+23.55	+20.93
+1.00	+14.09	+17.53
+1.00	+18.32	+18.85
+1.00	+19.95	+19.95
+1.00	+15.86	+23.09
+1.00	+18.49	+16.12
+1.00	+18.65	+20.67
+1.00	+26.83	+17.55
+1.00	+20.51	+16.41
+1.00	+18.37	+18.30
+1.00	+21.00	+18.03
+1.00	+17.41	+18.05
+1.00	+19.48	+20.89
+1.00	+20.97	+19.42
+1.00	+21.19	+23.77
+1.00	+14.30	+23.64
+1.00	+16.50	+19.55
+1.00	+18.05	+16.29
+1.00	+21.47	+22.50
+1.00	+20.97	+27.33
+1.00	+20.73	+24.13
+1.00	+24.57	+18.61
+1.00	+22.61	+16.03
+1.00	+18.88	+16.98
+1.00	+18.94	+22.83
+1.00	+21.63	+18.47
+1.00	+22.77	+16.26
+1.00	+17.64	+19.52
+1.00	+22.72	+18.52
+1.00	+24.31	+18.97
+1.00	+17.78	+17.28
+1.00	+18.79	+23.38
+1.00	+18.79	+17.30
+1.00	+20.39	+16.89
+1.00	+14.51	+16.79
+1.00	+19.85	+20.95
+1.00	+14.78	+8.28
+1.00	+14.01	+22.40
+1.00	+19.00	+20.92
+1.00	+18.90	+24.70
+1.00	+21.79	+23.33
+1.00	+18.09	+19.88
+1.00	+23.77	+22.09
+1.00	+19.38	+17.29
+1.00	+22.02	+21.78
+1.00	+17.23	+22.34
+1.00	+20.06	+19.67
+1.00	+17.45	+21.90
+1.00	+19.98	+20.26
+1.00	+18.56	+23.12
+1.00	+20.67	+16.98
+1.00	+20.21	+22.00
+1.00	+28.04	+22.00
+1.00	+20.57	+17.10
+1.00	+19.32	+14.21
+1.00	+20.33	+24.01
+1.00	+16.42	+23.15
+1.00	+21.77	+18.80
+1.00	+22.78	+23.12
+1.00	+22.60	+20.39
+1.00	+19.33	+19.08
+1.00	+17.85	+13.59
+1.00	+18.92	+14.51
+1.00	+20.47	+21.26
+1.00	+19.89	+16.67
+1.00	+16.11	+21.68
+1.00	+19.76	+23.53
+1.00	+22.19	+21.24
+1.00	+22.54	+21.39
+1.00	+22.28	+21.70
+1.00	+19.82	+21.79
+1.00	+19.79	+24.54
+1.00	+17.69	+15.33
+1.00	+14.36	+21.00
+1.00	+24.26	+22.38
+1.00	+15.45	+18.93
+1.00	+18.31	+24.72
+1.00	+25.20	+23.91
+1.00	+25.23	+20.57
+1.00	+26.30	+20.38
+1.00	+24.29	+16.05
+1.00	+20.94	+20.68
+1.00	+20.79	+28.10
+1.00	+22.81	+16.94
+1.00	+21.11	+19.72
+1.00	+19.99	+18.86
+1.00	+19.40	+22.75
+1.00	+24.42	+22.96
+1.00	+21.23	+18.84
+1.00	+23.01	+20.80
+1.00	+18.86	+21.65
+1.00	+24.60	+19.39
+1.00	+23.81	+24.73
+1.00	+15.72	+19.90
+1.00	+19.48	+26.38
+1.00	+14.90	+15.10
+1.00	+21.76	+21.37
+1.00	+24.03	+13.27
+1.00	+20.79	+17.32
+1.00	+14.10	+21.58
