+1.00	+11.00	+32.00
+1.00	+43.00	+19.00
+1.00	+22.00	+28.00
+1.00	+18.00	+30.00
+1.00	+20.00	+34.00
+1.00	+31.00	+27.00
+1.00	+34.00	+7.00
+1.00	+35.00	+20.00
+1.00	+28.00	+10.00
+1.00	+35.00	+18.00
+1.00	+35.00	+19.00
+1.00	+42.00	+19.00
+1.00	+24.00	+31.00
+1.00	+12.00	+24.00
+1.00	+15.00	+39.00
+1.00	+29.00	+13.00
+1.00	+40.00	+26.00
+1.00	+40.00	+19.00
+1.00	+23.00	+22.00
+1.00	+27.00	+17.00
+1.00	+26.00	+36.00
+1.00	+29.00	+19.00
+1.00	+34.00	+19.00
+1.00	+31.00	+15.00
+1.00	+20.00	+30.00
+1.00	+14.00	+37.00
+1.00	+43.00	+12.00
+1.00	+35.00	+14.00
+1.00	+39.00	+11.00
+1.00	+18.00	+30.00
+1.00	+18.00	+18.00
+1.00	+30.00	+21.00
+1.00	+16.00	+29.00
+1.00	+36.00	+14.00
+1.00	+26.00	+18.00
+1.00	+36.00	+11.00
+1.00	+25.00	+20.00
+1.00	+14.00	+31.00
+1.00	+27.00	+35.00
+1.00	+24.00	+25.00
+1.00	+23.00	+7.00
+1.00	+38.00	+13.00
+1.00	+23.00	+17.00
+1.00	+46.00	+22.00
+1.00	+31.00	+18.00
+1.00	+20.00	+42.00
+1.00	+30.00	+13.00
+1.00	+19.00	+28.00
+1.00	+20.00	+25.00
+1.00	+31.00	+15.00
+1.00	+17.00	+34.00
+1.00	+33.00	+25.00
+1.00	+30.00	+31.00
+1.00	+33.00	+21.00
+1.00	+33.00	+22.00
+1.00	+19.00	+21.00
+1.00	+36.00	+16.00
+1.00	+42.00	+20.00
+1.00	+33.00	+8.00
+1.00	+23.00	+29.00
+1.00	+30.00	+22.00
+1.00	+14.00	+23.00
+1.00	+35.00	+17.00
+1.00	+21.00	+23.00
+1.00	+16.00	+26.00
+1.00	+20.00	+28.00
+1.00	+45.00	+16.00
+1.00	+42.00	+12.00
+1.00	+10.00	+39.00
+1.00	+24.00	+34.00
+1.00	+38.00	+18.00
+1.00	+34.00	+20.00
+1.00	+36.00	+12.00
+1.00	+28.00	+16.00
+1.00	+16.00	+34.00
+1.00	+22.00	+31.00
+1.00	+19.00	+34.00
+1.00	+44.00	+13.00
+1.00	+15.00	+42.00
+1.00	+23.00	+24.00
